fpr,tpr,threshold
0.14315987756063103,0.6427038626609443,0.08719642
0.14315987756063103,0.6437768240343348,0.08679047
0.14410171886037204,0.6437768240343348,0.08511756
0.14410171886037204,0.6448497854077253,0.08482026
0.14457263951024252,0.6448497854077253,0.084417515
0.14457263951024252,0.6469957081545065,0.0842055
0.14480809983517778,0.6469957081545065,0.08403367
0.14480809983517778,0.648068669527897,0.083568804
0.14504356016011302,0.648068669527897,0.083275214
0.14504356016011302,0.6491416309012875,0.082954586
0.14551448080998353,0.6491416309012875,0.08288851
0.14551448080998353,0.6534334763948498,0.08182653
0.146927242759595,0.6534334763948498,0.08109602
0.146927242759595,0.6545064377682404,0.08075648
0.14716270308453025,0.6545064377682404,0.08054505
0.14716270308453025,0.6566523605150214,0.07991474
0.14763362373440075,0.6566523605150214,0.079184785
0.14763362373440075,0.657725321888412,0.07902481
0.147869084059336,0.657725321888412,0.078871414
0.147869084059336,0.6587982832618026,0.07879107
0.148810925359077,0.6587982832618026,0.07783137
0.148810925359077,0.6598712446351931,0.07778252
0.1492818460089475,0.6598712446351931,0.077140905
0.1492818460089475,0.6620171673819742,0.076420546
0.14975276665881798,0.6620171673819742,0.07626043
0.14975276665881798,0.6630901287553648,0.07625765
0.15022368730868849,0.6630901287553648,0.07613541
0.15022368730868849,0.6641630901287554,0.076096326
0.15045914763362372,0.6641630901287554,0.07600691
0.15045914763362372,0.6652360515021459,0.07507084
0.15304921120791146,0.6652360515021459,0.07221368
0.15304921120791146,0.6663090128755365,0.071251914
0.15352013185778196,0.6663090128755365,0.07089014
0.15352013185778196,0.6673819742489271,0.070636936
0.15681657640687544,0.6673819742489271,0.06662334
0.15681657640687544,0.6695278969957081,0.06658371
0.15822933835648692,0.6695278969957081,0.065935455
0.15822933835648692,0.6706008583690987,0.065753676
0.15917117965622793,0.6706008583690987,0.0648862
0.15917117965622793,0.6716738197424893,0.06476556
0.16058394160583941,0.6716738197424893,0.06353597
0.16058394160583941,0.6727467811158798,0.06351478
0.1667059100541559,0.6727467811158798,0.059198733
0.1667059100541559,0.6738197424892703,0.05892689
0.16811867200376737,0.6738197424892703,0.05793256
0.16811867200376737,0.6759656652360515,0.05759897
0.16858959265363785,0.6759656652360515,0.05730741
0.16858959265363785,0.6781115879828327,0.057122108
0.16929597362844362,0.6781115879828327,0.05665596
0.16929597362844362,0.6791845493562232,0.0566317
0.17188603720273135,0.6791845493562232,0.05397935
0.17235695785260183,0.6791845493562232,0.053945933
0.17235695785260183,0.6802575107296137,0.05384603
0.17329879915234284,0.6802575107296137,0.053027578
0.17329879915234284,0.6824034334763949,0.05270453
0.17400518012714858,0.6824034334763949,0.052387647
0.17400518012714858,0.6834763948497854,0.052282047
0.1756534024016953,0.6834763948497854,0.05165811
0.1756534024016953,0.6845493562231759,0.051655814
0.17683070402637155,0.6845493562231759,0.051215794
0.17683070402637155,0.6856223175965666,0.05098602
0.1780080056510478,0.6856223175965666,0.050178386
0.1780080056510478,0.6866952789699571,0.05014932
0.17824346597598303,0.6866952789699571,0.050065372
0.17824346597598303,0.6877682403433476,0.049936935
0.17871438662585354,0.6877682403433476,0.049766026
0.17871438662585354,0.6888412017167382,0.04974683
0.18012714857546502,0.6888412017167382,0.049390692
0.18012714857546502,0.6899141630901288,0.049369313
0.18248175182481752,0.6899141630901288,0.04831281
0.18248175182481752,0.6909871244635193,0.048270635
0.1843654344242995,0.6909871244635193,0.046551023
0.1843654344242995,0.6920600858369099,0.04650728
0.185778196373911,0.6920600858369099,0.04594541
0.185778196373911,0.6974248927038627,0.04572829
0.18601365669884626,0.6974248927038627,0.04559999
0.18601365669884626,0.6984978540772532,0.045487165
0.1862491170237815,0.6984978540772532,0.04545622
0.1862491170237815,0.7006437768240343,0.045068037
0.18695549799858724,0.7006437768240343,0.044918194
0.18695549799858724,0.7017167381974249,0.04451168
0.18719095832352248,0.7017167381974249,0.044270225
0.18719095832352248,0.7027896995708155,0.044242468
0.18766187897339298,0.7027896995708155,0.044064283
0.18766187897339298,0.703862660944206,0.04367419
0.18883918059806923,0.703862660944206,0.042750996
0.18883918059806923,0.7049356223175965,0.04273171
0.19072286319755122,0.7049356223175965,0.042044155
0.19072286319755122,0.7060085836909872,0.041998327
0.19095832352248646,0.7060085836909872,0.04132915
0.19095832352248646,0.7070815450643777,0.041309934
0.19967035554509066,0.7070815450643777,0.037238885
0.19967035554509066,0.7081545064377682,0.037212145
0.2003767365198964,0.7081545064377682,0.03672939
0.2003767365198964,0.7092274678111588,0.036680143
0.20249587944431363,0.7092274678111588,0.03527992
0.20249587944431363,0.7103004291845494,0.03525755
0.20273133976924887,0.7103004291845494,0.0351504
0.20273133976924887,0.7113733905579399,0.035136368
0.20437956204379562,0.7113733905579399,0.034180947
0.20437956204379562,0.7124463519313304,0.03415035
0.20602778431834237,0.7124463519313304,0.033579826
0.20602778431834237,0.7135193133047211,0.03347324
0.20649870496821285,0.7135193133047211,0.03341389
